calendar_date,duration_in_sec,start_date_ts,start_time_offset_s,unmeasurable_sleep_s,deep_sleep_s,light_sleep_s,rem_sleep_s,awake_s,sleep_levels_map.deep,sleep_levels_map_light,sleep_levels_map_awake,sleep_levels_map_rem,,sleep_levels_map_unmeasurable,validation
27/12/2023,27600,27/12/2023 00:12,0,0,6900,20640,60,180,"[{""startTimeInSeconds"":1703636280,""endTimeInSeconds"":1703639820},{""startTimeInSeconds"":1703640240,""endTimeInSeconds"":1703641500},{""startTimeInSeconds"":1703642460,""endTimeInSeconds"":1703643900},{""startTimeInSeconds"":1703645220,""endTimeInSeconds"":1703645880}]","[{""startTimeInSeconds"":1703635920,""endTimeInSeconds"":1703636280},{""startTimeInSeconds"":1703639820,""endTimeInSeconds"":1703640240},{""startTimeInSeconds"":1703641500,""endTimeInSeconds"":1703641560},{""startTimeInSeconds"":1703641620,""endTimeInSeconds"":1703642460},{""startTimeInSeconds"":1703643900,""endTimeInSeconds"":1703645220},{""startTimeInSeconds"":1703645880,""endTimeInSeconds"":1703646720},{""startTimeInSeconds"":1703646780,""endTimeInSeconds"":1703646900},{""startTimeInSeconds"":1703646960,""endTimeInSeconds"":1703657880},{""startTimeInSeconds"":1703657940,""endTimeInSeconds"":1703663700}]","[{""startTimeInSeconds"":1703641560,""endTimeInSeconds"":1703641620},{""startTimeInSeconds"":1703646720,""endTimeInSeconds"":1703646780},{""startTimeInSeconds"":1703657880,""endTimeInSeconds"":1703657940}]","[{""startTimeInSeconds"":1703646900,""endTimeInSeconds"":1703646960}]",,,ENHANCED_FINAL
28/12/2023,32700,27/12/2023 23:20,0,0,4500,26460,1740,1740,"[{""startTimeInSeconds"":1703720580,""endTimeInSeconds"":1703722320},{""startTimeInSeconds"":1703722680,""endTimeInSeconds"":1703725440}]","[{""startTimeInSeconds"":1703719200,""endTimeInSeconds"":1703720580},{""startTimeInSeconds"":1703722320,""endTimeInSeconds"":1703722680},{""startTimeInSeconds"":1703725440,""endTimeInSeconds"":1703726220},{""startTimeInSeconds"":1703727240,""endTimeInSeconds"":1703728260},{""startTimeInSeconds"":1703728320,""endTimeInSeconds"":1703735400},{""startTimeInSeconds"":1703735880,""endTimeInSeconds"":1703738820},{""startTimeInSeconds"":1703738880,""endTimeInSeconds"":1703743680},{""startTimeInSeconds"":1703744160,""endTimeInSeconds"":1703751180},{""startTimeInSeconds"":1703752320,""endTimeInSeconds"":1703752860},{""startTimeInSeconds"":1703752920,""endTimeInSeconds"":1703752980},{""startTimeInSeconds"":1703753160,""endTimeInSeconds"":1703753640}]","[{""startTimeInSeconds"":1703728260,""endTimeInSeconds"":1703728320},{""startTimeInSeconds"":1703735400,""endTimeInSeconds"":1703735880},{""startTimeInSeconds"":1703738820,""endTimeInSeconds"":1703738880},{""startTimeInSeconds"":1703751180,""endTimeInSeconds"":1703752320}]","[{""startTimeInSeconds"":1703726220,""endTimeInSeconds"":1703727240},{""startTimeInSeconds"":1703743680,""endTimeInSeconds"":1703744160},{""startTimeInSeconds"":1703752860,""endTimeInSeconds"":1703752920},{""startTimeInSeconds"":1703752980,""endTimeInSeconds"":1703753160}]",,,ENHANCED_TENTATIVE
29/12/2023,30720,28/12/2023 23:20,0,0,7200,22140,1380,780,"[{""startTimeInSeconds"":1703806620,""endTimeInSeconds"":1703807460},{""startTimeInSeconds"":1703807880,""endTimeInSeconds"":1703809200},{""startTimeInSeconds"":1703809320,""endTimeInSeconds"":1703811300},{""startTimeInSeconds"":1703813520,""endTimeInSeconds"":1703814900},{""startTimeInSeconds"":1703815500,""endTimeInSeconds"":1703817180}]","[{""startTimeInSeconds"":1703805600,""endTimeInSeconds"":1703806620},{""startTimeInSeconds"":1703807460,""endTimeInSeconds"":1703807880},{""startTimeInSeconds"":1703809200,""endTimeInSeconds"":1703809320},{""startTimeInSeconds"":1703811300,""endTimeInSeconds"":1703811960},{""startTimeInSeconds"":1703812020,""endTimeInSeconds"":1703813520},{""startTimeInSeconds"":1703814900,""endTimeInSeconds"":1703815500},{""startTimeInSeconds"":1703817180,""endTimeInSeconds"":1703818080},{""startTimeInSeconds"":1703818200,""endTimeInSeconds"":1703818320},{""startTimeInSeconds"":1703818920,""endTimeInSeconds"":1703820600},{""startTimeInSeconds"":1703820780,""endTimeInSeconds"":1703824800},{""startTimeInSeconds"":1703824980,""endTimeInSeconds"":1703825880},{""startTimeInSeconds"":1703825940,""endTimeInSeconds"":1703826060},{""startTimeInSeconds"":1703826180,""endTimeInSeconds"":1703829480},{""startTimeInSeconds"":1703829540,""endTimeInSeconds"":1703830380},{""startTimeInSeconds"":1703831040,""endTimeInSeconds"":1703835120},{""startTimeInSeconds"":1703835180,""endTimeInSeconds"":1703836200},{""startTimeInSeconds"":1703836260,""endTimeInSeconds"":1703837100}]","[{""startTimeInSeconds"":1703829480,""endTimeInSeconds"":1703829540},{""startTimeInSeconds"":1703830380,""endTimeInSeconds"":1703831040},{""startTimeInSeconds"":1703836200,""endTimeInSeconds"":1703836260}]","[{""startTimeInSeconds"":1703811960,""endTimeInSeconds"":1703812020},{""startTimeInSeconds"":1703818080,""endTimeInSeconds"":1703818200},{""startTimeInSeconds"":1703818320,""endTimeInSeconds"":1703818920},{""startTimeInSeconds"":1703820600,""endTimeInSeconds"":1703820780},{""startTimeInSeconds"":1703824800,""endTimeInSeconds"":1703824980},{""startTimeInSeconds"":1703825880,""endTimeInSeconds"":1703825940},{""startTimeInSeconds"":1703826060,""endTimeInSeconds"":1703826180},{""startTimeInSeconds"":1703835120,""endTimeInSeconds"":1703835180}]",,,ENHANCED_FINAL
31/12/2023,33480,30/12/2023 22:41,0,0,1740,31320,420,780,"[{""startTimeInSeconds"":1703983200,""endTimeInSeconds"":1703984340},{""startTimeInSeconds"":1703986800,""endTimeInSeconds"":1703987400}]","[{""startTimeInSeconds"":1703976060,""endTimeInSeconds"":1703976660},{""startTimeInSeconds"":1703976780,""endTimeInSeconds"":1703977500},{""startTimeInSeconds"":1703977560,""endTimeInSeconds"":1703977680},{""startTimeInSeconds"":1703978040,""endTimeInSeconds"":1703981520},{""startTimeInSeconds"":1703981640,""endTimeInSeconds"":1703981700},{""startTimeInSeconds"":1703982000,""endTimeInSeconds"":1703983200},{""startTimeInSeconds"":1703984340,""endTimeInSeconds"":1703984460},{""startTimeInSeconds"":1703984520,""endTimeInSeconds"":1703986800},{""startTimeInSeconds"":1703987400,""endTimeInSeconds"":1703988120},{""startTimeInSeconds"":1703988240,""endTimeInSeconds"":1703992080},{""startTimeInSeconds"":1703992140,""endTimeInSeconds"":1704010320}]","[{""startTimeInSeconds"":1703976660,""endTimeInSeconds"":1703976780},{""startTimeInSeconds"":1703977500,""endTimeInSeconds"":1703977560},{""startTimeInSeconds"":1703977680,""endTimeInSeconds"":1703978040},{""startTimeInSeconds"":1703984460,""endTimeInSeconds"":1703984520},{""startTimeInSeconds"":1703988120,""endTimeInSeconds"":1703988240},{""startTimeInSeconds"":1703992080,""endTimeInSeconds"":1703992140}]","[{""startTimeInSeconds"":1703981520,""endTimeInSeconds"":1703981640},{""startTimeInSeconds"":1703981700,""endTimeInSeconds"":1703982000}]",,,ENHANCED_TENTATIVE
01/01/2024,25500,01/01/2024 01:35,0,0,6600,16020,2880,180,"[{""startTimeInSeconds"":1704075540,""endTimeInSeconds"":1704078000},{""startTimeInSeconds"":1704078360,""endTimeInSeconds"":1704078660},{""startTimeInSeconds"":1704078720,""endTimeInSeconds"":1704078840},{""startTimeInSeconds"":1704081720,""endTimeInSeconds"":1704084060},{""startTimeInSeconds"":1704088620,""endTimeInSeconds"":1704088800},{""startTimeInSeconds"":1704094920,""endTimeInSeconds"":1704096120}]","[{""startTimeInSeconds"":1704072900,""endTimeInSeconds"":1704073200},{""startTimeInSeconds"":1704073320,""endTimeInSeconds"":1704074940},{""startTimeInSeconds"":1704075060,""endTimeInSeconds"":1704075540},{""startTimeInSeconds"":1704078000,""endTimeInSeconds"":1704078360},{""startTimeInSeconds"":1704078840,""endTimeInSeconds"":1704079380},{""startTimeInSeconds"":1704079680,""endTimeInSeconds"":1704081720},{""startTimeInSeconds"":1704084060,""endTimeInSeconds"":1704084660},{""startTimeInSeconds"":1704086460,""endTimeInSeconds"":1704088620},{""startTimeInSeconds"":1704088800,""endTimeInSeconds"":1704090900},{""startTimeInSeconds"":1704090960,""endTimeInSeconds"":1704091680},{""startTimeInSeconds"":1704092220,""endTimeInSeconds"":1704092280},{""startTimeInSeconds"":1704092340,""endTimeInSeconds"":1704094920},{""startTimeInSeconds"":1704096120,""endTimeInSeconds"":1704098580}]","[{""startTimeInSeconds"":1704073200,""endTimeInSeconds"":1704073320},{""startTimeInSeconds"":1704078660,""endTimeInSeconds"":1704078720}]","[{""startTimeInSeconds"":1704074940,""endTimeInSeconds"":1704075060},{""startTimeInSeconds"":1704079380,""endTimeInSeconds"":1704079680},{""startTimeInSeconds"":1704084660,""endTimeInSeconds"":1704086460},{""startTimeInSeconds"":1704090900,""endTimeInSeconds"":1704090960},{""startTimeInSeconds"":1704091680,""endTimeInSeconds"":1704092220},{""startTimeInSeconds"":1704092280,""endTimeInSeconds"":1704092340}]",,,ENHANCED_FINAL
03/01/2024,35220,02/01/2024 21:45,0,780,4800,26160,3480,1020,"[{""startTimeInSeconds"":1704231900,""endTimeInSeconds"":1704232380},{""startTimeInSeconds"":1704232440,""endTimeInSeconds"":1704232620},{""startTimeInSeconds"":1704232680,""endTimeInSeconds"":1704232920},{""startTimeInSeconds"":1704232980,""endTimeInSeconds"":1704233160},{""startTimeInSeconds"":1704234420,""endTimeInSeconds"":1704235440},{""startTimeInSeconds"":1704240600,""endTimeInSeconds"":1704240720},{""startTimeInSeconds"":1704241500,""endTimeInSeconds"":1704243180},{""startTimeInSeconds"":1704243480,""endTimeInSeconds"":1704243720},{""startTimeInSeconds"":1704247620,""endTimeInSeconds"":1704248280}]","[{""startTimeInSeconds"":1704233460,""endTimeInSeconds"":1704234420},{""startTimeInSeconds"":1704235800,""endTimeInSeconds"":1704238920},{""startTimeInSeconds"":1704239820,""endTimeInSeconds"":1704240600},{""startTimeInSeconds"":1704243180,""endTimeInSeconds"":1704243480},{""startTimeInSeconds"":1704243720,""endTimeInSeconds"":1704247620},{""startTimeInSeconds"":1704248280,""endTimeInSeconds"":1704249600},{""startTimeInSeconds"":1704249720,""endTimeInSeconds"":1704253080},{""startTimeInSeconds"":1704254160,""endTimeInSeconds"":1704254340},{""startTimeInSeconds"":1704254460,""endTimeInSeconds"":1704254760},{""startTimeInSeconds"":1704255180,""endTimeInSeconds"":1704262740},{""startTimeInSeconds"":1704262860,""endTimeInSeconds"":1704267000},{""startTimeInSeconds"":1704267060,""endTimeInSeconds"":1704267120},{""startTimeInSeconds"":1704267600,""endTimeInSeconds"":1704267780}]","[{""startTimeInSeconds"":1704232380,""endTimeInSeconds"":1704232440},{""startTimeInSeconds"":1704232620,""endTimeInSeconds"":1704232680},{""startTimeInSeconds"":1704232920,""endTimeInSeconds"":1704232980},{""startTimeInSeconds"":1704233160,""endTimeInSeconds"":1704233460},{""startTimeInSeconds"":1704235440,""endTimeInSeconds"":1704235800},{""startTimeInSeconds"":1704249600,""endTimeInSeconds"":1704249720},{""startTimeInSeconds"":1704267000,""endTimeInSeconds"":1704267060}]","[{""startTimeInSeconds"":1704238920,""endTimeInSeconds"":1704239820},{""startTimeInSeconds"":1704253080,""endTimeInSeconds"":1704254160},{""startTimeInSeconds"":1704254340,""endTimeInSeconds"":1704254460},{""startTimeInSeconds"":1704254760,""endTimeInSeconds"":1704255180},{""startTimeInSeconds"":1704262740,""endTimeInSeconds"":1704262860},{""startTimeInSeconds"":1704267120,""endTimeInSeconds"":1704267600},{""startTimeInSeconds"":1704267780,""endTimeInSeconds"":1704268140}]",,"[{""startTimeInSeconds"":1704240720,""endTimeInSeconds"":1704241500}]",ENHANCED_FINAL
06/01/2024,33120,05/01/2024 23:12,0,0,6480,24120,2520,300,"[{""startTimeInSeconds"":1704497340,""endTimeInSeconds"":1704501060},{""startTimeInSeconds"":1704504660,""endTimeInSeconds"":1704505620},{""startTimeInSeconds"":1704506040,""endTimeInSeconds"":1704506400},{""startTimeInSeconds"":1704512520,""endTimeInSeconds"":1704513180},{""startTimeInSeconds"":1704513360,""endTimeInSeconds"":1704514140}]","[{""startTimeInSeconds"":1704496320,""endTimeInSeconds"":1704497340},{""startTimeInSeconds"":1704501060,""endTimeInSeconds"":1704501480},{""startTimeInSeconds"":1704502560,""endTimeInSeconds"":1704503160},{""startTimeInSeconds"":1704503220,""endTimeInSeconds"":1704504660},{""startTimeInSeconds"":1704505620,""endTimeInSeconds"":1704506040},{""startTimeInSeconds"":1704506400,""endTimeInSeconds"":1704508140},{""startTimeInSeconds"":1704508800,""endTimeInSeconds"":1704508920},{""startTimeInSeconds"":1704509700,""endTimeInSeconds"":1704512520},{""startTimeInSeconds"":1704513180,""endTimeInSeconds"":1704513360},{""startTimeInSeconds"":1704514140,""endTimeInSeconds"":1704519420},{""startTimeInSeconds"":1704519480,""endTimeInSeconds"":1704519660},{""startTimeInSeconds"":1704519840,""endTimeInSeconds"":1704529740}]","[{""startTimeInSeconds"":1704503160,""endTimeInSeconds"":1704503220},{""startTimeInSeconds"":1704519420,""endTimeInSeconds"":1704519480},{""startTimeInSeconds"":1704519660,""endTimeInSeconds"":1704519840}]","[{""startTimeInSeconds"":1704501480,""endTimeInSeconds"":1704502560},{""startTimeInSeconds"":1704508140,""endTimeInSeconds"":1704508800},{""startTimeInSeconds"":1704508920,""endTimeInSeconds"":1704509700}]",,,ENHANCED_FINAL
08/01/2024,30420,07/01/2024 23:31,0,0,5280,21660,3480,0,"[{""startTimeInSeconds"":1704671160,""endTimeInSeconds"":1704674340},{""startTimeInSeconds"":1704677940,""endTimeInSeconds"":1704679680},{""startTimeInSeconds"":1704680040,""endTimeInSeconds"":1704680400}]","[{""startTimeInSeconds"":1704670260,""endTimeInSeconds"":1704671160},{""startTimeInSeconds"":1704674340,""endTimeInSeconds"":1704674760},{""startTimeInSeconds"":1704675420,""endTimeInSeconds"":1704677940},{""startTimeInSeconds"":1704679680,""endTimeInSeconds"":1704680040},{""startTimeInSeconds"":1704680400,""endTimeInSeconds"":1704682020},{""startTimeInSeconds"":1704683160,""endTimeInSeconds"":1704683340},{""startTimeInSeconds"":1704683580,""endTimeInSeconds"":1704683640},{""startTimeInSeconds"":1704683700,""endTimeInSeconds"":1704690480},{""startTimeInSeconds"":1704690720,""endTimeInSeconds"":1704691500},{""startTimeInSeconds"":1704691860,""endTimeInSeconds"":1704697380},{""startTimeInSeconds"":1704697560,""endTimeInSeconds"":1704697800},{""startTimeInSeconds"":1704698160,""endTimeInSeconds"":1704698880},{""startTimeInSeconds"":1704699120,""endTimeInSeconds"":1704700680}]",,"[{""startTimeInSeconds"":1704674760,""endTimeInSeconds"":1704675420},{""startTimeInSeconds"":1704682020,""endTimeInSeconds"":1704683160},{""startTimeInSeconds"":1704683340,""endTimeInSeconds"":1704683580},{""startTimeInSeconds"":1704683640,""endTimeInSeconds"":1704683700},{""startTimeInSeconds"":1704690480,""endTimeInSeconds"":1704690720},{""startTimeInSeconds"":1704691500,""endTimeInSeconds"":1704691860},{""startTimeInSeconds"":1704697380,""endTimeInSeconds"":1704697560},{""startTimeInSeconds"":1704697800,""endTimeInSeconds"":1704698160},{""startTimeInSeconds"":1704698880,""endTimeInSeconds"":1704699120}]",,,ENHANCED_TENTATIVE
09/01/2024,34680,08/01/2024 22:03,0,0,5940,25740,3000,780,"[{""startTimeInSeconds"":1704754980,""endTimeInSeconds"":1704757080},{""startTimeInSeconds"":1704757440,""endTimeInSeconds"":1704758820},{""startTimeInSeconds"":1704764520,""endTimeInSeconds"":1704765360},{""startTimeInSeconds"":1704766380,""endTimeInSeconds"":1704766440},{""startTimeInSeconds"":1704766500,""endTimeInSeconds"":1704766800},{""startTimeInSeconds"":1704769260,""endTimeInSeconds"":1704770520}]","[{""startTimeInSeconds"":1704751380,""endTimeInSeconds"":1704752760},{""startTimeInSeconds"":1704752820,""endTimeInSeconds"":1704752880},{""startTimeInSeconds"":1704752940,""endTimeInSeconds"":1704753180},{""startTimeInSeconds"":1704753360,""endTimeInSeconds"":1704754980},{""startTimeInSeconds"":1704757080,""endTimeInSeconds"":1704757440},{""startTimeInSeconds"":1704758820,""endTimeInSeconds"":1704759900},{""startTimeInSeconds"":1704761100,""endTimeInSeconds"":1704762120},{""startTimeInSeconds"":1704762180,""endTimeInSeconds"":1704764520},{""startTimeInSeconds"":1704765360,""endTimeInSeconds"":1704766380},{""startTimeInSeconds"":1704766800,""endTimeInSeconds"":1704769260},{""startTimeInSeconds"":1704770520,""endTimeInSeconds"":1704771900},{""startTimeInSeconds"":1704773940,""endTimeInSeconds"":1704780840},{""startTimeInSeconds"":1704780960,""endTimeInSeconds"":1704786840}]","[{""startTimeInSeconds"":1704752760,""endTimeInSeconds"":1704752820},{""startTimeInSeconds"":1704752880,""endTimeInSeconds"":1704752940},{""startTimeInSeconds"":1704753180,""endTimeInSeconds"":1704753360},{""startTimeInSeconds"":1704760740,""endTimeInSeconds"":1704761100},{""startTimeInSeconds"":1704762120,""endTimeInSeconds"":1704762180},{""startTimeInSeconds"":1704766440,""endTimeInSeconds"":1704766500}]","[{""startTimeInSeconds"":1704759900,""endTimeInSeconds"":1704760740},{""startTimeInSeconds"":1704771900,""endTimeInSeconds"":1704773940},{""startTimeInSeconds"":1704780840,""endTimeInSeconds"":1704780960}]",,,ENHANCED_FINAL
11/01/2024,34560,10/01/2024 21:52,0,0,9960,23100,1500,2040,"[{""startTimeInSeconds"":1704923880,""endTimeInSeconds"":1704924600},{""startTimeInSeconds"":1704924780,""endTimeInSeconds"":1704925500},{""startTimeInSeconds"":1704927720,""endTimeInSeconds"":1704928980},{""startTimeInSeconds"":1704929220,""endTimeInSeconds"":1704930120},{""startTimeInSeconds"":1704932820,""endTimeInSeconds"":1704933000},{""startTimeInSeconds"":1704935160,""endTimeInSeconds"":1704935640},{""startTimeInSeconds"":1704936000,""endTimeInSeconds"":1704936840},{""startTimeInSeconds"":1704939420,""endTimeInSeconds"":1704941640},{""startTimeInSeconds"":1704945480,""endTimeInSeconds"":1704946200},{""startTimeInSeconds"":1704950760,""endTimeInSeconds"":1704952680}]","[{""startTimeInSeconds"":1704923520,""endTimeInSeconds"":1704923880},{""startTimeInSeconds"":1704924600,""endTimeInSeconds"":1704924780},{""startTimeInSeconds"":1704925500,""endTimeInSeconds"":1704925920},{""startTimeInSeconds"":1704925980,""endTimeInSeconds"":1704926040},{""startTimeInSeconds"":1704926100,""endTimeInSeconds"":1704926340},{""startTimeInSeconds"":1704926640,""endTimeInSeconds"":1704927720},{""startTimeInSeconds"":1704928980,""endTimeInSeconds"":1704929220},{""startTimeInSeconds"":1704930120,""endTimeInSeconds"":1704931200},{""startTimeInSeconds"":1704931740,""endTimeInSeconds"":1704932820},{""startTimeInSeconds"":1704933780,""endTimeInSeconds"":1704935160},{""startTimeInSeconds"":1704935640,""endTimeInSeconds"":1704936000},{""startTimeInSeconds"":1704936840,""endTimeInSeconds"":1704938160},{""startTimeInSeconds"":1704938280,""endTimeInSeconds"":1704939420},{""startTimeInSeconds"":1704941640,""endTimeInSeconds"":1704942840},{""startTimeInSeconds"":1704943020,""endTimeInSeconds"":1704945480},{""startTimeInSeconds"":1704946200,""endTimeInSeconds"":1704946980},{""startTimeInSeconds"":1704947040,""endTimeInSeconds"":1704947100},{""startTimeInSeconds"":1704947760,""endTimeInSeconds"":1704948180},{""startTimeInSeconds"":1704948900,""endTimeInSeconds"":1704950760},{""startTimeInSeconds"":1704952680,""endTimeInSeconds"":1704958920},{""startTimeInSeconds"":1704958980,""endTimeInSeconds"":1704960120}]","[{""startTimeInSeconds"":1704925920,""endTimeInSeconds"":1704925980},{""startTimeInSeconds"":1704926040,""endTimeInSeconds"":1704926100},{""startTimeInSeconds"":1704926340,""endTimeInSeconds"":1704926640},{""startTimeInSeconds"":1704931200,""endTimeInSeconds"":1704931740},{""startTimeInSeconds"":1704933000,""endTimeInSeconds"":1704933780},{""startTimeInSeconds"":1704938160,""endTimeInSeconds"":1704938280},{""startTimeInSeconds"":1704942840,""endTimeInSeconds"":1704943020}]","[{""startTimeInSeconds"":1704946980,""endTimeInSeconds"":1704947040},{""startTimeInSeconds"":1704947100,""endTimeInSeconds"":1704947760},{""startTimeInSeconds"":1704948180,""endTimeInSeconds"":1704948900},{""startTimeInSeconds"":1704958920,""endTimeInSeconds"":1704958980}]",,,ENHANCED_FINAL
14/01/2024,34260,13/01/2024 23:38,0,0,8520,23580,2160,540,"[{""startTimeInSeconds"":1705189740,""endTimeInSeconds"":1705190280},{""startTimeInSeconds"":1705190340,""endTimeInSeconds"":1705190700},{""startTimeInSeconds"":1705191840,""endTimeInSeconds"":1705194060},{""startTimeInSeconds"":1705194180,""endTimeInSeconds"":1705194480},{""startTimeInSeconds"":1705196040,""endTimeInSeconds"":1705196580},{""startTimeInSeconds"":1705196640,""endTimeInSeconds"":1705198260},{""startTimeInSeconds"":1705200900,""endTimeInSeconds"":1705202580},{""startTimeInSeconds"":1705202760,""endTimeInSeconds"":1705203540},{""startTimeInSeconds"":1705204680,""endTimeInSeconds"":1705205160}]","[{""startTimeInSeconds"":1705189080,""endTimeInSeconds"":1705189740},{""startTimeInSeconds"":1705190700,""endTimeInSeconds"":1705191840},{""startTimeInSeconds"":1705194480,""endTimeInSeconds"":1705196040},{""startTimeInSeconds"":1705196580,""endTimeInSeconds"":1705196640},{""startTimeInSeconds"":1705198260,""endTimeInSeconds"":1705198620},{""startTimeInSeconds"":1705199220,""endTimeInSeconds"":1705199280},{""startTimeInSeconds"":1705199400,""endTimeInSeconds"":1705199640},{""startTimeInSeconds"":1705199940,""endTimeInSeconds"":1705200900},{""startTimeInSeconds"":1705202580,""endTimeInSeconds"":1705202760},{""startTimeInSeconds"":1705203540,""endTimeInSeconds"":1705204680},{""startTimeInSeconds"":1705205160,""endTimeInSeconds"":1705209060},{""startTimeInSeconds"":1705209420,""endTimeInSeconds"":1705213980},{""startTimeInSeconds"":1705214220,""endTimeInSeconds"":1705220220},{""startTimeInSeconds"":1705220520,""endTimeInSeconds"":1705223100},{""startTimeInSeconds"":1705223520,""endTimeInSeconds"":1705223700}]","[{""startTimeInSeconds"":1705190280,""endTimeInSeconds"":1705190340},{""startTimeInSeconds"":1705194060,""endTimeInSeconds"":1705194180},{""startTimeInSeconds"":1705209060,""endTimeInSeconds"":1705209420}]","[{""startTimeInSeconds"":1705198620,""endTimeInSeconds"":1705199220},{""startTimeInSeconds"":1705199280,""endTimeInSeconds"":1705199400},{""startTimeInSeconds"":1705199640,""endTimeInSeconds"":1705199940},{""startTimeInSeconds"":1705213980,""endTimeInSeconds"":1705214220},{""startTimeInSeconds"":1705220220,""endTimeInSeconds"":1705220520},{""startTimeInSeconds"":1705223100,""endTimeInSeconds"":1705223520},{""startTimeInSeconds"":1705223700,""endTimeInSeconds"":1705223880}]",,,ENHANCED_FINAL
15/01/2024,36540,14/01/2024 22:03,0,0,5340,25920,5280,240,"[{""startTimeInSeconds"":1705271340,""endTimeInSeconds"":1705272420},{""startTimeInSeconds"":1705275180,""endTimeInSeconds"":1705275840},{""startTimeInSeconds"":1705277040,""endTimeInSeconds"":1705277760},{""startTimeInSeconds"":1705277940,""endTimeInSeconds"":1705279500},{""startTimeInSeconds"":1705279860,""endTimeInSeconds"":1705281180}]","[{""startTimeInSeconds"":1705269780,""endTimeInSeconds"":1705271340},{""startTimeInSeconds"":1705272420,""endTimeInSeconds"":1705272600},{""startTimeInSeconds"":1705272780,""endTimeInSeconds"":1705272960},{""startTimeInSeconds"":1705273080,""endTimeInSeconds"":1705273200},{""startTimeInSeconds"":1705273800,""endTimeInSeconds"":1705274220},{""startTimeInSeconds"":1705274460,""endTimeInSeconds"":1705275180},{""startTimeInSeconds"":1705275840,""endTimeInSeconds"":1705277040},{""startTimeInSeconds"":1705277760,""endTimeInSeconds"":1705277940},{""startTimeInSeconds"":1705279500,""endTimeInSeconds"":1705279860},{""startTimeInSeconds"":1705281180,""endTimeInSeconds"":1705282980},{""startTimeInSeconds"":1705283040,""endTimeInSeconds"":1705283460},{""startTimeInSeconds"":1705284120,""endTimeInSeconds"":1705284300},{""startTimeInSeconds"":1705284360,""endTimeInSeconds"":1705284600},{""startTimeInSeconds"":1705284780,""endTimeInSeconds"":1705289100},{""startTimeInSeconds"":1705289880,""endTimeInSeconds"":1705289940},{""startTimeInSeconds"":1705290120,""endTimeInSeconds"":1705293000},{""startTimeInSeconds"":1705293180,""endTimeInSeconds"":1705296600},{""startTimeInSeconds"":1705296900,""endTimeInSeconds"":1705300620},{""startTimeInSeconds"":1705301940,""endTimeInSeconds"":1705302000},{""startTimeInSeconds"":1705302420,""endTimeInSeconds"":1705302840},{""startTimeInSeconds"":1705303080,""endTimeInSeconds"":1705306560}]","[{""startTimeInSeconds"":1705289460,""endTimeInSeconds"":1705289520},{""startTimeInSeconds"":1705293000,""endTimeInSeconds"":1705293180}]","[{""startTimeInSeconds"":1705272600,""endTimeInSeconds"":1705272780},{""startTimeInSeconds"":1705272960,""endTimeInSeconds"":1705273080},{""startTimeInSeconds"":1705273200,""endTimeInSeconds"":1705273800},{""startTimeInSeconds"":1705274220,""endTimeInSeconds"":1705274460},{""startTimeInSeconds"":1705282980,""endTimeInSeconds"":1705283040},{""startTimeInSeconds"":1705283460,""endTimeInSeconds"":1705284120},{""startTimeInSeconds"":1705284300,""endTimeInSeconds"":1705284360},{""startTimeInSeconds"":1705284600,""endTimeInSeconds"":1705284780},{""startTimeInSeconds"":1705289100,""endTimeInSeconds"":1705289460},{""startTimeInSeconds"":1705289520,""endTimeInSeconds"":1705289880},{""startTimeInSeconds"":1705289940,""endTimeInSeconds"":1705290120},{""startTimeInSeconds"":1705296600,""endTimeInSeconds"":1705296900},{""startTimeInSeconds"":1705300620,""endTimeInSeconds"":1705301940},{""startTimeInSeconds"":1705302000,""endTimeInSeconds"":1705302420},{""startTimeInSeconds"":1705302840,""endTimeInSeconds"":1705303080}]",,,ENHANCED_FINAL
18/01/2024,32220,17/01/2024 22:30,0,0,6300,23520,2400,0,"[{""startTimeInSeconds"":1705531440,""endTimeInSeconds"":1705532520},{""startTimeInSeconds"":1705532880,""endTimeInSeconds"":1705536480},{""startTimeInSeconds"":1705540920,""endTimeInSeconds"":1705541460},{""startTimeInSeconds"":1705548420,""endTimeInSeconds"":1705548960},{""startTimeInSeconds"":1705555140,""endTimeInSeconds"":1705555680}]","[{""startTimeInSeconds"":1705530600,""endTimeInSeconds"":1705531440},{""startTimeInSeconds"":1705532520,""endTimeInSeconds"":1705532880},{""startTimeInSeconds"":1705536480,""endTimeInSeconds"":1705536780},{""startTimeInSeconds"":1705537500,""endTimeInSeconds"":1705540920},{""startTimeInSeconds"":1705541460,""endTimeInSeconds"":1705543380},{""startTimeInSeconds"":1705544880,""endTimeInSeconds"":1705548420},{""startTimeInSeconds"":1705548960,""endTimeInSeconds"":1705555140},{""startTimeInSeconds"":1705555680,""endTimeInSeconds"":1705562640}]",,"[{""startTimeInSeconds"":1705536780,""endTimeInSeconds"":1705537500},{""startTimeInSeconds"":1705543380,""endTimeInSeconds"":1705544880},{""startTimeInSeconds"":1705562640,""endTimeInSeconds"":1705562820}]",,,ENHANCED_FINAL
